FECHA,INICIO_INTERVALO,FIN_INTERVALO,Llamadas_recibidas,Llamadas_atendidas,Nivel_Atencion,AHT,ASA_AVG_ATENDIDAS,SERVICE_LEVEL,LLAMADAS_EN_SL,PERIODO_CIERRE,PERIODO_PAGO,PERIODO_RESTO_MES,FECHA_ENVIO_RDC,FERIADO,LUNES,MARTES,MIERCOLES,JUEVES,VIERNES,SABADO,DOMINGO
2023-03-07,2023-03-07T13:00:00.000Z,2023-03-07T13:30:00.000Z,1209,739,0.61,281.15,706.39,0.06,48,,1,,0,0,0,1,0,0,0,0,0
2023-03-07,2023-03-07T13:30:00.000Z,2023-03-07T14:00:00.000Z,1122,710,0.63,265.88,638.30,0.05,39,,1,,0,0,0,1,0,0,0,0,0
2023-03-07,2023-03-07T14:00:00.000Z,2023-03-07T14:30:00.000Z,1048,797,0.76,289.64,555.54,0.04,32,,1,,0,0,0,1,0,0,0,0,0
2023-03-07,2023-03-07T14:30:00.000Z,2023-03-07T15:00:00.000Z,1003,760,0.76,269.76,528.33,0.05,42,,1,,0,0,0,1,0,0,0,0,0
2023-03-07,2023-03-07T15:00:00.000Z,2023-03-07T15:30:00.000Z,926,728,0.79,266.52,483.14,0.06,46,,1,,0,0,0,1,0,0,0,0,0
2023-03-07,2023-03-07T15:30:00.000Z,2023-03-07T16:00:00.000Z,913,684,0.75,289.41,556.47,0.04,30,,1,,0,0,0,1,0,0,0,0,0
2023-03-07,2023-03-07T16:00:00.000Z,2023-03-07T16:30:00.000Z,835,580,0.69,287.92,634.90,0.05,29,,1,,0,0,0,1,0,0,0,0,0
2023-03-07,2023-03-07T16:30:00.000Z,2023-03-07T17:00:00.000Z,889,612,0.69,293.50,590.23,0.04,28,,1,,0,0,0,1,0,0,0,0,0
2023-03-07,2023-03-07T17:00:00.000Z,2023-03-07T17:30:00.000Z,927,624,0.67,284.82,629.64,0.04,26,,1,,0,0,0,1,0,0,0,0,0
2023-03-07,2023-03-07T17:30:00.000Z,2023-03-07T18:00:00.000Z,964,594,0.62,248.55,723.79,0.05,31,,1,,0,0,0,1,0,0,0,0,0
2023-03-07,2023-03-07T18:00:00.000Z,2023-03-07T18:30:00.000Z,326,138,0.42,265.01,868.67,0.03,4,,1,,0,0,0,1,0,0,0,0,0
2023-03-07,2023-03-07T18:30:00.000Z,2023-03-07T19:00:00.000Z,290,160,0.55,235.02,747.47,0.01,1,,1,,0,0,0,1,0,0,0,0,0
2023-03-07,2023-03-07T19:00:00.000Z,2023-03-07T19:30:00.000Z,242,170,0.70,257.39,572.23,0.00,0,,1,,0,0,0,1,0,0,0,0,0
2023-03-07,2023-03-07T19:30:00.000Z,2023-03-07T20:00:00.000Z,230,172,0.75,251.12,498.11,0.00,0,,1,,0,0,0,1,0,0,0,0,0
2023-03-07,2023-03-07T20:00:00.000Z,2023-03-07T20:30:00.000Z,145,118,0.81,248.23,179.70,0.24,28,,1,,0,0,0,1,0,0,0,0,0
2023-03-07,2023-03-07T20:30:00.000Z,2023-03-07T21:00:00.000Z,2,0,0.00,,,,,,1,,0,0,0,1,0,0,0,0,0
2023-03-08,2023-03-08T08:00:00.000Z,2023-03-08T08:30:00.000Z,3,3,1.00,69.33,1.67,1.00,3,,1,,0,0,0,0,1,0,0,0,0
2023-03-08,2023-03-08T08:30:00.000Z,2023-03-08T09:00:00.000Z,802,774,0.97,258.41,70.61,0.33,262,,1,,0,0,0,0,1,0,0,0,0
2023-03-08,2023-03-08T09:00:00.000Z,2023-03-08T09:30:00.000Z,992,971,0.98,248.60,16.86,0.82,826,,1,,0,0,0,0,1,0,0,0,0
2023-03-08,2023-03-08T09:30:00.000Z,2023-03-08T10:00:00.000Z,1141,1110,0.97,253.70,31.45,0.64,735,,1,,0,0,0,0,1,0,0,0,0
2023-03-08,2023-03-08T10:00:00.000Z,2023-03-08T10:30:00.000Z,1240,1168,0.94,257.82,82.62,0.19,230,,1,,0,0,0,0,1,0,0,0,0
2023-03-08,2023-03-08T10:30:00.000Z,2023-03-08T11:00:00.000Z,1313,1181,0.90,256.35,184.43,0.02,21,,1,,0,0,0,0,1,0,0,0,0
2023-03-08,2023-03-08T11:00:00.000Z,2023-03-08T11:30:00.000Z,1337,1169,0.87,265.86,236.87,0.03,38,,1,,0,0,0,0,1,0,0,0,0
2023-03-08,2023-03-08T11:30:00.000Z,2023-03-08T12:00:00.000Z,1278,1108,0.87,257.76,233.78,0.06,67,,1,,0,0,0,0,1,0,0,0,0
2023-03-08,2023-03-08T12:00:00.000Z,2023-03-08T12:30:00.000Z,1225,1032,0.84,256.22,293.07,0.05,52,,1,,0,0,0,0,1,0,0,0,0
2023-03-08,2023-03-08T12:30:00.000Z,2023-03-08T13:00:00.000Z,1098,950,0.87,261.15,236.65,0.06,55,,1,,0,0,0,0,1,0,0,0,0
2023-03-08,2023-03-08T13:00:00.000Z,2023-03-08T13:30:00.000Z,970,852,0.88,265.10,256.95,0.04,31,,1,,0,0,0,0,1,0,0,0,0
2023-03-08,2023-03-08T13:30:00.000Z,2023-03-08T14:00:00.000Z,977,868,0.89,258.88,180.28,0.03,27,,1,,0,0,0,0,1,0,0,0,0
2023-03-08,2023-03-08T14:00:00.000Z,2023-03-08T14:30:00.000Z,861,816,0.95,275.79,130.80,0.03,27,,1,,0,0,0,0,1,0,0,0,0
2023-03-08,2023-03-08T14:30:00.000Z,2023-03-08T15:00:00.000Z,911,799,0.88,276.35,229.36,0.04,31,,1,,0,0,0,0,1,0,0,0,0
2023-03-08,2023-03-08T15:00:00.000Z,2023-03-08T15:30:00.000Z,892,823,0.92,285.32,133.54,0.07,60,,1,,0,0,0,0,1,0,0,0,0
2023-03-08,2023-03-08T15:30:00.000Z,2023-03-08T16:00:00.000Z,766,752,0.98,275.04,9.73,0.96,747,,1,,0,0,0,0,1,0,0,0,0
2023-03-08,2023-03-08T16:00:00.000Z,2023-03-08T16:30:00.000Z,726,698,0.96,293.78,35.13,0.64,450,,1,,0,0,0,0,1,0,0,0,0
2023-03-08,2023-03-08T16:30:00.000Z,2023-03-08T17:00:00.000Z,728,671,0.92,274.40,105.02,0.03,19,,1,,0,0,0,0,1,0,0,0,0
2023-03-08,2023-03-08T17:00:00.000Z,2023-03-08T17:30:00.000Z,843,734,0.87,291.19,209.95,0.01,10,,1,,0,0,0,0,1,0,0,0,0
2023-03-08,2023-03-08T17:30:00.000Z,2023-03-08T18:00:00.000Z,820,646,0.79,263.17,377.34,0.04,24,,1,,0,0,0,0,1,0,0,0,0
2023-03-08,2023-03-08T18:00:00.000Z,2023-03-08T18:30:00.000Z,273,136,0.50,298.33,815.06,0.01,1,,1,,0,0,0,0,1,0,0,0,0
2023-03-08,2023-03-08T18:30:00.000Z,2023-03-08T19:00:00.000Z,226,123,0.54,280.22,682.76,0.00,0,,1,,0,0,0,0,1,0,0,0,0
2023-03-08,2023-03-08T19:00:00.000Z,2023-03-08T19:30:00.000Z,230,152,0.66,263.48,486.96,0.01,1,,1,,0,0,0,0,1,0,0,0,0
2023-03-08,2023-03-08T19:30:00.000Z,2023-03-08T20:00:00.000Z,170,139,0.82,250.03,191.88,0.04,5,,1,,0,0,0,0,1,0,0,0,0
2023-03-08,2023-03-08T20:00:00.000Z,2023-03-08T20:30:00.000Z,162,153,0.94,238.70,14.40,0.90,137,,1,,0,0,0,0,1,0,0,0,0
2023-03-08,2023-03-08T20:30:00.000Z,2023-03-08T21:00:00.000Z,4,0,0.00,,,,,,1,,0,0,0,0,1,0,0,0,0
2023-03-09,2023-03-09T08:00:00.000Z,2023-03-09T08:30:00.000Z,4,4,1.00,121.00,1.50,1.00,4,,1,,0,0,0,0,0,1,0,0,0
2023-03-09,2023-03-09T08:30:00.000Z,2023-03-09T09:00:00.000Z,825,787,0.95,254.59,82.49,0.34,274,,1,,0,0,0,0,0,1,0,0,0
2023-03-09,2023-03-09T09:00:00.000Z,2023-03-09T09:30:00.000Z,980,928,0.95,268.09,97.57,0.05,46,,1,,0,0,0,0,0,1,0,0,0
2023-03-09,2023-03-09T09:30:00.000Z,2023-03-09T10:00:00.000Z,1150,1069,0.93,262.34,148.16,0.04,43,,1,,0,0,0,0,0,1,0,0,0
2023-03-09,2023-03-09T10:00:00.000Z,2023-03-09T10:30:00.000Z,1264,1187,0.94,264.12,152.44,0.05,60,,1,,0,0,0,0,0,1,0,0,0
2023-03-09,2023-03-09T10:30:00.000Z,2023-03-09T11:00:00.000Z,1321,1159,0.88,268.90,221.24,0.04,51,,1,,0,0,0,0,0,1,0,0,0
2023-03-09,2023-03-09T11:00:00.000Z,2023-03-09T11:30:00.000Z,1317,1150,0.87,256.31,239.80,0.05,56,,1,,0,0,0,0,0,1,0,0,0
2023-03-09,2023-03-09T11:30:00.000Z,2023-03-09T12:00:00.000Z,1158,1045,0.90,264.45,175.15,0.04,48,,1,,0,0,0,0,0,1,0,0,0
2023-03-09,2023-03-09T12:00:00.000Z,2023-03-09T12:30:00.000Z,1136,1007,0.89,276.98,224.37,0.05,52,,1,,0,0,0,0,0,1,0,0,0
2023-03-09,2023-03-09T12:30:00.000Z,2023-03-09T13:00:00.000Z,1024,860,0.84,273.04,309.00,0.04,37,,1,,0,0,0,0,0,1,0,0,0
2023-03-09,2023-03-09T13:00:00.000Z,2023-03-09T13:30:00.000Z,979,843,0.86,273.12,318.88,0.03,29,,1,,0,0,0,0,0,1,0,0,0
2023-03-09,2023-03-09T13:30:00.000Z,2023-03-09T14:00:00.000Z,942,803,0.85,272.19,348.27,0.03,28,,1,,0,0,0,0,0,1,0,0,0
2023-03-09,2023-03-09T14:00:00.000Z,2023-03-09T14:30:00.000Z,850,729,0.86,262.54,277.44,0.03,26,,1,,0,0,0,0,0,1,0,0,0
2023-03-09,2023-03-09T14:30:00.000Z,2023-03-09T15:00:00.000Z,865,766,0.89,266.48,214.76,0.03,25,,1,,0,0,0,0,0,1,0,0,0
2023-03-09,2023-03-09T15:00:00.000Z,2023-03-09T15:30:00.000Z,841,808,0.96,260.90,53.33,0.45,373,,1,,0,0,0,0,0,1,0,0,0
2023-03-09,2023-03-09T15:30:00.000Z,2023-03-09T16:00:00.000Z,788,772,0.98,267.03,8.81,0.92,738,,1,,0,0,0,0,0,1,0,0,0
2023-03-09,2023-03-09T16:00:00.000Z,2023-03-09T16:30:00.000Z,742,727,0.98,265.03,14.69,0.93,697,,1,,0,0,0,0,0,1,0,0,0
2023-03-09,2023-03-09T16:30:00.000Z,2023-03-09T17:00:00.000Z,804,744,0.93,286.42,125.24,0.28,215,,1,,0,0,0,0,0,1,0,0,0
2023-03-09,2023-03-09T17:00:00.000Z,2023-03-09T17:30:00.000Z,830,731,0.88,261.17,242.23,0.05,34,,1,,0,0,0,0,0,1,0,0,0
2023-03-09,2023-03-09T17:30:00.000Z,2023-03-09T18:00:00.000Z,924,789,0.85,254.16,324.24,0.04,32,,1,,0,0,0,0,0,1,0,0,0
2023-03-09,2023-03-09T18:00:00.000Z,2023-03-09T18:30:00.000Z,279,150,0.54,228.27,677.44,0.01,1,,1,,0,0,0,0,0,1,0,0,0
2023-03-09,2023-03-09T18:30:00.000Z,2023-03-09T19:00:00.000Z,224,175,0.78,245.87,406.20,0.01,1,,1,,0,0,0,0,0,1,0,0,0
2023-03-09,2023-03-09T19:00:00.000Z,2023-03-09T19:30:00.000Z,205,170,0.83,261.57,247.16,0.00,0,,1,,0,0,0,0,0,1,0,0,0
2023-03-09,2023-03-09T19:30:00.000Z,2023-03-09T20:00:00.000Z,140,128,0.91,231.22,103.86,0.44,57,,1,,0,0,0,0,0,1,0,0,0
2023-03-09,2023-03-09T20:00:00.000Z,2023-03-09T20:30:00.000Z,108,102,0.94,232.60,0.30,1.00,103,,1,,0,0,0,0,0,1,0,0,0
2023-03-09,2023-03-09T20:30:00.000Z,2023-03-09T21:00:00.000Z,2,0,0.00,,,,,,1,,0,0,0,0,0,1,0,0,0
2023-03-10,2023-03-10T08:00:00.000Z,2023-03-10T08:30:00.000Z,2,2,1.00,141.50,2.50,1.00,2,,1,,0,0,0,0,0,0,1,0,0
2023-03-10,2023-03-10T08:30:00.000Z,2023-03-10T09:00:00.000Z,973,891,0.92,263.33,198.66,0.19,179,,1,,0,0,0,0,0,0,1,0,0
2023-03-10,2023-03-10T09:00:00.000Z,2023-03-10T09:30:00.000Z,1077,956,0.89,266.92,243.94,0.03,34,,1,,0,0,0,0,0,0,1,0,0
2023-03-10,2023-03-10T09:30:00.000Z,2023-03-10T10:00:00.000Z,1240,1082,0.87,268.66,267.51,0.06,66,,1,,0,0,0,0,0,0,1,0,0
2023-03-10,2023-03-10T10:00:00.000Z,2023-03-10T10:30:00.000Z,1377,1211,0.88,268.59,274.74,0.04,49,,1,,0,0,0,0,0,0,1,0,0
2023-03-10,2023-03-10T10:30:00.000Z,2023-03-10T11:00:00.000Z,1481,1289,0.87,261.07,285.03,0.03,41,,1,,0,0,0,0,0,0,1,0,0
2023-03-10,2023-03-10T11:00:00.000Z,2023-03-10T11:30:00.000Z,1414,1193,0.84,260.84,320.82,0.04,54,,1,,0,0,0,0,0,0,1,0,0
2023-03-10,2023-03-10T11:30:00.000Z,2023-03-10T12:00:00.000Z,1392,1192,0.86,263.16,268.88,0.04,55,,1,,0,0,0,0,0,0,1,0,0
2023-03-10,2023-03-10T12:00:00.000Z,2023-03-10T12:30:00.000Z,1313,1116,0.85,252.66,315.42,0.07,82,,1,,0,0,0,0,0,0,1,0,0
2023-03-10,2023-03-10T12:30:00.000Z,2023-03-10T13:00:00.000Z,1427,1078,0.76,252.37,444.36,0.05,50,,1,,0,0,0,0,0,0,1,0,0
2023-03-10,2023-03-10T13:00:00.000Z,2023-03-10T13:30:00.000Z,1262,873,0.69,272.13,631.77,0.04,33,,1,,0,0,0,0,0,0,1,0,0
2023-03-10,2023-03-10T13:30:00.000Z,2023-03-10T14:00:00.000Z,1160,795,0.69,277.78,633.10,0.05,39,,1,,0,0,0,0,0,0,1,0,0
2023-03-10,2023-03-10T14:00:00.000Z,2023-03-10T14:30:00.000Z,1174,761,0.65,261.75,649.16,0.05,42,,1,,0,0,0,0,0,0,1,0,0
2023-03-10,2023-03-10T14:30:00.000Z,2023-03-10T15:00:00.000Z,1048,766,0.73,263.00,524.56,0.05,36,,1,,0,0,0,0,0,0,1,0,0
2023-03-10,2023-03-10T15:00:00.000Z,2023-03-10T15:30:00.000Z,948,794,0.84,276.34,355.71,0.04,33,,1,,0,0,0,0,0,0,1,0,0
2023-03-10,2023-03-10T15:30:00.000Z,2023-03-10T16:00:00.000Z,930,776,0.83,277.70,334.95,0.05,37,,1,,0,0,0,0,0,0,1,0,0
2023-03-10,2023-03-10T16:00:00.000Z,2023-03-10T16:30:00.000Z,914,757,0.83,263.89,332.51,0.05,40,,1,,0,0,0,0,0,0,1,0,0
2023-03-10,2023-03-10T16:30:00.000Z,2023-03-10T17:00:00.000Z,908,762,0.84,249.67,347.09,0.04,34,,1,,0,0,0,0,0,0,1,0,0
2023-03-10,2023-03-10T17:00:00.000Z,2023-03-10T17:30:00.000Z,936,772,0.82,271.50,394.27,0.05,42,,1,,0,0,0,0,0,0,1,0,0
2023-03-10,2023-03-10T17:30:00.000Z,2023-03-10T18:00:00.000Z,969,701,0.72,249.73,553.10,0.06,45,,1,,0,0,0,0,0,0,1,0,0
2023-03-10,2023-03-10T18:00:00.000Z,2023-03-10T18:30:00.000Z,309,153,0.50,216.91,796.88,0.01,1,,1,,0,0,0,0,0,0,1,0,0
2023-03-10,2023-03-10T18:30:00.000Z,2023-03-10T19:00:00.000Z,246,171,0.70,261.73,629.46,0.00,0,,1,,0,0,0,0,0,0,1,0,0
2023-03-10,2023-03-10T19:00:00.000Z,2023-03-10T19:30:00.000Z,232,158,0.68,247.73,424.42,0.01,2,,1,,0,0,0,0,0,0,1,0,0
2023-03-10,2023-03-10T19:30:00.000Z,2023-03-10T20:00:00.000Z,179,143,0.80,247.99,235.86,0.17,25,,1,,0,0,0,0,0,0,1,0,0
2023-03-10,2023-03-10T20:00:00.000Z,2023-03-10T20:30:00.000Z,128,121,0.95,200.79,3.25,0.99,120,,1,,0,0,0,0,0,0,1,0,0
2023-03-10,2023-03-10T20:30:00.000Z,2023-03-10T21:00:00.000Z,3,0,0.00,,,,,,1,,0,0,0,0,0,0,1,0,0
2023-03-13,2023-03-13T08:00:00.000Z,2023-03-13T08:30:00.000Z,7,7,1.00,199.57,4.29,1.00,7,,,1,0,0,1,0,0,0,0,0,0
2023-03-13,2023-03-13T08:30:00.000Z,2023-03-13T09:00:00.000Z,1090,910,0.83,284.75,361.87,0.17,163,,,1,0,0,1,0,0,0,0,0,0
2023-03-13,2023-03-13T09:00:00.000Z,2023-03-13T09:30:00.000Z,1243,944,0.76,283.08,533.13,0.05,46,,,1,0,0,1,0,0,0,0,0,0
2023-03-13,2023-03-13T09:30:00.000Z,2023-03-13T10:00:00.000Z,1401,1064,0.76,269.18,519.67,0.06,60,,,1,0,0,1,0,0,0,0,0,0
2023-03-13,2023-03-13T10:00:00.000Z,2023-03-13T10:30:00.000Z,1403,1101,0.78,264.42,480.80,0.05,51,,,1,0,0,1,0,0,0,0,0,0
2023-03-13,2023-03-13T10:30:00.000Z,2023-03-13T11:00:00.000Z,1452,1154,0.79,265.13,472.52,0.05,54,,,1,0,0,1,0,0,0,0,0,0
2023-03-13,2023-03-13T11:00:00.000Z,2023-03-13T11:30:00.000Z,1413,1169,0.83,257.93,361.81,0.06,70,,,1,0,0,1,0,0,0,0,0,0
2023-03-13,2023-03-13T11:30:00.000Z,2023-03-13T12:00:00.000Z,1287,1117,0.87,248.38,289.69,0.06,65,,,1,0,0,1,0,0,0,0,0,0
2023-03-13,2023-03-13T12:00:00.000Z,2023-03-13T12:30:00.000Z,1183,831,0.70,271.02,564.26,0.03,25,,,1,0,0,1,0,0,0,0,0,0
2023-03-13,2023-03-13T12:30:00.000Z,2023-03-13T13:00:00.000Z,1057,868,0.82,262.24,397.65,0.06,55,,,1,0,0,1,0,0,0,0,0,0
2023-03-13,2023-03-13T13:00:00.000Z,2023-03-13T13:30:00.000Z,1015,835,0.82,250.02,387.00,0.05,43,,,1,0,0,1,0,0,0,0,0,0
2023-03-13,2023-03-13T13:30:00.000Z,2023-03-13T14:00:00.000Z,954,798,0.84,262.43,334.82,0.03,24,,,1,0,0,1,0,0,0,0,0,0
2023-03-13,2023-03-13T14:00:00.000Z,2023-03-13T14:30:00.000Z,884,807,0.91,257.94,175.63,0.04,30,,,1,0,0,1,0,0,0,0,0,0
2023-03-13,2023-03-13T14:30:00.000Z,2023-03-13T15:00:00.000Z,811,779,0.96,263.36,98.80,0.05,42,,,1,0,0,1,0,0,0,0,0,0
2023-03-13,2023-03-13T15:00:00.000Z,2023-03-13T15:30:00.000Z,878,856,0.97,265.85,2.83,1.00,887,,,1,0,0,1,0,0,0,0,0,0
2023-03-13,2023-03-13T15:30:00.000Z,2023-03-13T16:00:00.000Z,788,777,0.99,262.88,0.80,1.00,796,,,1,0,0,1,0,0,0,0,0,0
2023-03-13,2023-03-13T16:00:00.000Z,2023-03-13T16:30:00.000Z,810,783,0.97,253.68,25.87,0.77,630,,,1,0,0,1,0,0,0,0,0,0
2023-03-13,2023-03-13T16:30:00.000Z,2023-03-13T17:00:00.000Z,838,770,0.92,267.37,181.73,0.04,33,,,1,0,0,1,0,0,0,0,0,0
2023-03-13,2023-03-13T17:00:00.000Z,2023-03-13T17:30:00.000Z,881,725,0.82,269.21,331.71,0.04,31,,,1,0,0,1,0,0,0,0,0,0
2023-03-13,2023-03-13T17:30:00.000Z,2023-03-13T18:00:00.000Z,953,739,0.78,249.26,411.73,0.04,28,,,1,0,0,1,0,0,0,0,0,0
